022023071010401307044 D00004970000497000000000000000000204000028000000040000002000039700000000000000S
022023071010401307045 A00004410000441000000000000000000172000023600000040000002000031400000000000000S
022023071010401307045 B00006790000679000000000000000000257000037600000000000002000052500000000000000S
022023071010401307045 C00005430000543000000000000000000248000030800000080000006000041300000000000000S
022023071010401307047 A00005340000534000000000000000000242000030900000040000005000043600000000000000S
022023071010401307047 B00005220000522000000000000000000238000029800000020000005000040900000000000000S
022023071010401307048 A00005000000500000000000000000000200000028100000090000006000038400000000000000S
022023071010401307048 B00004920000492000000000000000000209000026200000040000002000038800000000000000S
022023071010401307049 A00004440000444000000000000000000203000026400000030000001000036100000000000000S
022023071010401307049 B00004310000431000000000000000000197000024500000010000000000034500000000000000S
022023071010401308001 U00007980000798000000000000000000348000041000000050000002000053700000000000000S
022023071010401308002 A00005610000561000000000000000000210000027100000010000002000036300000000000000S
022023071010401308002 B00006300000630000000000000000000260000031400000020000002000040700000000000000S
022023071010401308003 A00005250000525000000000000000000208000027700000010000003000036400000000000000S
022023071010401308003 B00005110000511000000000000000000210000028600000040000005000036300000000000000S
022023071010401308004 A00004830000483000000000000000000183000023900000010000002000030200000000000000S
022023071010401308004 B00006100000610000000000000000000236000032300000050000002000042000000000000000S
022023071010401308004 C00006420000642000000000000000000248000031600000080000002000040900000000000000S
022023071010401308005 A00007350000735000000000000000000311000038700000030000004000047800000000000000S
022023071010401308005 B00006180000618000000000000000000262000033200000010000005000038900000000000000S
022023071010401308006 A00007520000752000000000000000000300000043600000070000005000055600000000000000S
022023071010401308006 B00003240000324000000000000000000102000015000000000000001000020100000000000000S
022023071010401308007 A00006000000600000000000000000000253000032400000070000001000042700000000000000S
022023071010401308007 B00004950000495000000000000000000204000026400000030000004000034400000000000000S
022023071010401308007 C00004350000435000000000000000000183000023700000010000002000030000000000000000S
022023071010401308008 A00004930000493000000000000000000187000025200000060000003000034000000000000000S
022023071010401308008 B00006420000642000000000000000000266000034800000030000002000046100000000000000S
022023071010401308008 C00006020000602000000000000000000267000035600000050000004000044800000000000000S
022023071010401308009 U00007010000701000000000000000000331000040300000040000003000047900000000000000S
022023071010401308010 A00004520000452000000000000000000156000021200000070000003000029700000000000000S
022023071010401308010 B00004370000437000000000000000000175000022200000020000001000030300000000000000S
022023071010401401001 U00001810000181000000000000000000076000010000000020000003000014400000000000000S
022023071010401501001 U00001360000136000000000000000000060000007600000000000002000010300000000000000S
022023071010401601001 A00007240000724000000000000000000333000040800000020000006000053000000000000000S
022023071010401601001 B00006810000681000000000000000000298000039900000050000003000051600000000000000S
022023071010401602001 A00003850000385000000000000000000150000020200000040000004000026200000000000000S
022023071010401602001 B00004010000401000000000000000000159000019800000010000003000027300000000000000S
022023071010401701001 A00004490000449000000000000000000181000023200000020000002000031100000000000000S
022023071010401701001 B00004880000488000000000000000000197000025200000030000003000034200000000000000S
022023071010401701001 C00003040000304000000000000000000132000016600000000000002000021800000000000000S
022023071010401801001 U00002840000284000000000000000000132000016600000030000004000022100000000000000S
022023071010401901001 U00002270000228000000000000000000102000013700000020000000000017400000000000000S
022023071010402001001 U00002610000261000000000000000000125000015600000000000002000019300000000000000S
022023071010402101001 U00001780000178000000000000000000069000009900000010000002000013500000000000000S
022023071010402201001 U00003760000376000000000000000000159000020600000030000002000025000000000000000S
022023071010402301001 U00001410000141000000000000000000074000008400000020000002000011000000000000000S
022023071010402401001 A00005770000577000000000000000000270000033300000010000008000043000000000000000S
022023071010402401001 B00007060000706000000000000000000302000038000000090000004000048900000000000000S
022023071010402401002 A00006080000608000000000000000000297000034800000020000004000043400000000000000S
022023071010402401002 B00006560000656000000000000000000322000039800000040000006000048600000000000000S
022023071010402401003 U00007990000799000000000000000000343000045400000110000009000057100000000000000S
022023071010402601001 U00000540000054000000000000000000018000002400000000000000000004500000000000000S
022023071010402701001 U00002070000207000000000000000000066000009400000000000000000014000000000000000S
022023071010402801001 U00002020000202000000000000000000120000014000000010000005000016500000000000000S
022023071010402901001 U00006480000648000000000000000000318000037200000020000004000045500000000000000S
022023071010402901002 U00008640000864000000000000000000315000037900000020000005000047200000000000000S
022023071010402901003 A00005440000544000000000000000000196000025400000030000004000032000000000000000S
022023071010402901003 B00006150000615000000000000000000272000035200000020000012000041400000000000000S
022023071010402901004 U00008940000894000000000000000000400000047300000060000008000058000000000000000S
022023071010402901005 A00004240000424000000000000000000183000022100000010000001000028500000000000000S
022023071010402901005 B00004180000418000000000000000000183000023600000020000003000030000000000000000S
022023071010402901006 U00007500000750000000000000000000319000037400000070000000000047400000000000000S
022023071010402901007 A00005090000509000000000000000000244000030500000040000007000034400000000000000S
022023071010402901007 B00005910000591000000000000000000301000037400000090000004000042500000000000000S
022023071010402902001 U00007980000798000000000000000000358000046400000060000007000055500000000000000S
022023071010402902002 A00005320000532000000000000000000239000031000000020000010000037000000000000000S
022023071010402902002 B00005970000597000000000000000000250000030900000030000004000039700000000000000S
022023071010402902004 A00002690000269000000000000000000103000014100000000000000000018500000000000000S
022023071010402902004 B00003970000397000000000000000000165000021000000020000000000027100000000000000S
022023071010403001001 A00004940000494000000000000000000218000026700000040000014000033900000000000000S
022023071010403001001 B00004900000490000000000000000000184000024300000000000007000032300000000000000S
022023071010403101001 A00004530000453000000000000000000200000026100000020000001000035500000000000000S
022023071010403101001 B00005900000590000000000000000000233000034300000030000003000047200000000000000S
022023071010403101002 U00005850000585000000000000000000256000035400000020000006000047700000000000000S
022023071010403102001 U00005630000563000000000000000000244000029300000000000002000041000000000000000S
022023071010403201001 A00005670000567000000000000000000227000029100000010000000000035900000000000000S
022023071010403201001 B00006760000676000000000000000000271000034100000010000002000043300000000000000S
022023071010403201002 A00006300000630000000000000000000222000030300000020000003000040400000000000000S
022023071010403201002 B00005400000540000000000000000000192000027100000030000004000037100000000000000S
022023071010403201002 C00004660000466000000000000000000171000022200000010000001000031800000000000000S
022023071010403201003 A00005080000508000000000000000000222000028400000020000006000035400000000000000S
022023071010403201003 B00004500000450000000000000000000178000026000000020000004000032300000000000000S
022023071010403201004 A00006330000633000000000000000000230000031800000070000007000042700000000000000S
022023071010403201004 B00005140000514000000000000000000172000022900000020000004000031900000000000000S
022023071010403202001 A00006340000634000000000000000000189000028600000010000003000039900000000000000S
022023071010403202001 B00002700000270000000000000000000091000012400000030000001000016400000000000000S
022023071010403301001 U00001090000109000000000000000000036000005900000000000000000007300000000000000S
022023071010403401001 U00001820000182000000000000000000059000007400000000000000000012600000000000000S
022023071010403501001 A00007260000726000000000000000000339000044200000040000003000057600000000000000S
022023071010403501001 B00007100000710000000000000000000360000044000000070000002000054000000000000000S
022023071010403501002 A00005180000518000000000000000000252000030700000050000002000036100000000000000S
022023071010403501002 B00004730000473000000000000000000232000028200000040000003000032900000000000000S
022023071010403501003 A00007460000746000000000000000000319000042300000030000005000049700000000000000S
022023071010403501003 B00007770000777000000000000000000323000042400000080000009000051200000000000000S
022023071010403502001 A00006400000640000000000000000000250000032300000030000007000040000000000000000S
022023071010403502001 B00005690000569000000000000000000244000030700000010000002000037500000000000000S
022023071010403503001 A00005170000517000000000000000000225000027700000040000003000035600000000000000S
022023071010403503001 B00005550000555000000000000000000237000028000000010000001000036900000000000000S
022023071010403503001 C00005020000502000000000000000000215000026400000010000005000037900000000000000S
022023071010403504001 A00005250000525000000000000000000256000030200000000000004000037100000000000000S
022023071010403504001 B00004550000455000000000000000000175000022200000020000003000028600000000000000S
022023071010403504002 A00002180000218000000000000000000093000011600000010000002000016100000000000000S
022023071010403504002 B00006720000672000000000000000000302000039100000060000006000049600000000000000S
022023071010403601001 U00002560000256000000000000000000107000012800000000000001000018600000000000000S
022023071010403701001 U00006010000601000000000000000000261000031900000070000016000045400000000000000S
022023071010403701002 A00001830000183000000000000000000077000010900000000000004000014000000000000000S
022023071010403701002 B00004130000413000000000000000000188000023700000040000003000030800000000000000S
022023071010403801001 A00005110000511000000000000000000238000028600000030000008000034900000000000000S
022023071010403801001 B00006460000646000000000000000000287000035000000010000009000044300000000000000S
022023071010403801001 C00004550000455000000000000000000203000025300000040000004000030900000000000000S
022023071010403801002 A00006050000605000000000000000000308000036500000030000005000042800000000000000S
022023071010403801002 B00005290000529000000000000000000236000028200000090000002000036000000000000000S
022023071010403801002 C00003910000391000000000000000000170000021000000030000006000026200000000000000S
022023071010404101001 U00004230000423000000000000000000206000024600000020000002000030000000000000000S
